stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20240514,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20240514,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,3299718,0.56
603883.SH,20240514,B01130,BOCI SECURITIES LTD,200,0.0
603883.SH,20240514,B01138,CLSA LTD,4400,0.0
603883.SH,20240514,B01161,UBS SECURITIES HONG KONG LTD,736227,0.12
603883.SH,20240514,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20240514,B01224,MERRILL LYNCH FAR EAST LTD,1929204,0.33
603883.SH,20240514,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,2033635,0.34
603883.SH,20240514,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20240514,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,719353,0.12
603883.SH,20240514,B01590,INTERACTIVE BROKERS HONG KONG LTD,1899,0.0
603883.SH,20240514,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,31672,0.0
603883.SH,20240514,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,1040,0.0
603883.SH,20240514,B01824,INSTINET PACIFIC LTD,345400,0.05
603883.SH,20240514,B01943,PO SANG SECURITIES LTD,5394,0.0
603883.SH,20240514,B01955,FUTU SECURITIES INTERNATIONAL,4750,0.0
603883.SH,20240514,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20240514,C00010,CITIBANK N.A.,6704773,1.15
603883.SH,20240514,C00019,THE HONGKONG AND SHANGHAI BANKING,14525206,2.49
603883.SH,20240514,C00033,BANK OF CHINA (HONG KONG) LTD,143410,0.02
603883.SH,20240514,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,6374742,1.09
603883.SH,20240514,C00093,BNP PARIBAS,20349459,3.49
603883.SH,20240514,C00100,"JPMORGAN CHASE BANK, NATIONAL",5875028,1.0
603883.SH,20240514,C00111,SOCIETE GENERALE,51700,0.0
