stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20231115,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20231115,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,328586,0.05
603883.SH,20231115,B01138,CLSA LTD,8148,0.0
603883.SH,20231115,B01161,UBS SECURITIES HONG KONG LTD,564545,0.09
603883.SH,20231115,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20231115,B01224,MERRILL LYNCH FAR EAST LTD,1567987,0.26
603883.SH,20231115,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,1542892,0.26
603883.SH,20231115,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20231115,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,2024237,0.34
603883.SH,20231115,B01590,INTERACTIVE BROKERS HONG KONG LTD,31899,0.0
603883.SH,20231115,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,57192,0.0
603883.SH,20231115,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20231115,B01914,JEFFERIES HONG KONG LTD,9000,0.0
603883.SH,20231115,B01943,PO SANG SECURITIES LTD,5394,0.0
603883.SH,20231115,B01955,FUTU SECURITIES INTERNATIONAL,5690,0.0
603883.SH,20231115,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20231115,C00010,CITIBANK N.A.,3859434,0.66
603883.SH,20231115,C00019,THE HONGKONG AND SHANGHAI BANKING,19271043,3.3
603883.SH,20231115,C00033,BANK OF CHINA (HONG KONG) LTD,13270,0.0
603883.SH,20231115,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,5532792,0.95
603883.SH,20231115,C00093,BNP PARIBAS,18225239,3.12
603883.SH,20231115,C00100,"JPMORGAN CHASE BANK, NATIONAL",3032740,0.52
