stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20240325,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20240325,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,2560450,0.43
603883.SH,20240325,B01130,BOCI SECURITIES LTD,100,0.0
603883.SH,20240325,B01138,CLSA LTD,5600,0.0
603883.SH,20240325,B01161,UBS SECURITIES HONG KONG LTD,1188148,0.2
603883.SH,20240325,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20240325,B01224,MERRILL LYNCH FAR EAST LTD,620310,0.1
603883.SH,20240325,B01228,CITIC SECURITIES BROKERAGE (HK) LTD,5000,0.0
603883.SH,20240325,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,965640,0.16
603883.SH,20240325,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20240325,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,726550,0.12
603883.SH,20240325,B01590,INTERACTIVE BROKERS HONG KONG LTD,1899,0.0
603883.SH,20240325,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,54272,0.0
603883.SH,20240325,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20240325,B01943,PO SANG SECURITIES LTD,5394,0.0
603883.SH,20240325,B01955,FUTU SECURITIES INTERNATIONAL,5560,0.0
603883.SH,20240325,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20240325,C00010,CITIBANK N.A.,6549910,1.12
603883.SH,20240325,C00019,THE HONGKONG AND SHANGHAI BANKING,16271522,2.79
603883.SH,20240325,C00033,BANK OF CHINA (HONG KONG) LTD,92370,0.01
603883.SH,20240325,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,5997062,1.02
603883.SH,20240325,C00093,BNP PARIBAS,20830749,3.57
603883.SH,20240325,C00100,"JPMORGAN CHASE BANK, NATIONAL",2879838,0.49
