stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20230810,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20230810,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,1312778,0.22
603883.SH,20230810,B01138,CLSA LTD,77230,0.01
603883.SH,20230810,B01161,UBS SECURITIES HONG KONG LTD,4922936,0.84
603883.SH,20230810,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20230810,B01224,MERRILL LYNCH FAR EAST LTD,787781,0.13
603883.SH,20230810,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,2312681,0.39
603883.SH,20230810,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20230810,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,1997585,0.34
603883.SH,20230810,B01590,INTERACTIVE BROKERS HONG KONG LTD,1899,0.0
603883.SH,20230810,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,183675,0.03
603883.SH,20230810,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20230810,B01943,PO SANG SECURITIES LTD,5394,0.0
603883.SH,20230810,B01955,FUTU SECURITIES INTERNATIONAL,5690,0.0
603883.SH,20230810,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20230810,C00010,CITIBANK N.A.,1148320,0.19
603883.SH,20230810,C00019,THE HONGKONG AND SHANGHAI BANKING,20719742,3.55
603883.SH,20230810,C00033,BANK OF CHINA (HONG KONG) LTD,7270,0.0
603883.SH,20230810,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,6039986,1.03
603883.SH,20230810,C00093,BNP PARIBAS,4575982,0.78
603883.SH,20230810,C00100,"JPMORGAN CHASE BANK, NATIONAL",11073395,1.9
603883.SH,20230810,C00111,SOCIETE GENERALE,178500,0.03
