stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20231218,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20231218,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,292482,0.05
603883.SH,20231218,B01130,BOCI SECURITIES LTD,100,0.0
603883.SH,20231218,B01138,CLSA LTD,3130,0.0
603883.SH,20231218,B01161,UBS SECURITIES HONG KONG LTD,880596,0.15
603883.SH,20231218,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20231218,B01224,MERRILL LYNCH FAR EAST LTD,1272633,0.21
603883.SH,20231218,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,3530268,0.6
603883.SH,20231218,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20231218,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,1571723,0.26
603883.SH,20231218,B01590,INTERACTIVE BROKERS HONG KONG LTD,31899,0.0
603883.SH,20231218,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,55922,0.0
603883.SH,20231218,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20231218,B01943,PO SANG SECURITIES LTD,5394,0.0
603883.SH,20231218,B01955,FUTU SECURITIES INTERNATIONAL,5690,0.0
603883.SH,20231218,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20231218,C00010,CITIBANK N.A.,4239641,0.72
603883.SH,20231218,C00019,THE HONGKONG AND SHANGHAI BANKING,19103723,3.28
603883.SH,20231218,C00033,BANK OF CHINA (HONG KONG) LTD,92370,0.01
603883.SH,20231218,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,5224511,0.89
603883.SH,20231218,C00093,BNP PARIBAS,19857400,3.4
603883.SH,20231218,C00100,"JPMORGAN CHASE BANK, NATIONAL",3074040,0.52
