stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20240531,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20240531,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,3670957,0.62
603883.SH,20240531,B01130,BOCI SECURITIES LTD,200,0.0
603883.SH,20240531,B01138,CLSA LTD,3700,0.0
603883.SH,20240531,B01161,UBS SECURITIES HONG KONG LTD,1024432,0.17
603883.SH,20240531,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20240531,B01224,MERRILL LYNCH FAR EAST LTD,2439691,0.41
603883.SH,20240531,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,2585105,0.44
603883.SH,20240531,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20240531,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,1160058,0.19
603883.SH,20240531,B01590,INTERACTIVE BROKERS HONG KONG LTD,1899,0.0
603883.SH,20240531,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,40732,0.0
603883.SH,20240531,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,1040,0.0
603883.SH,20240531,B01943,PO SANG SECURITIES LTD,5394,0.0
603883.SH,20240531,B01955,FUTU SECURITIES INTERNATIONAL,12750,0.0
603883.SH,20240531,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20240531,C00010,CITIBANK N.A.,6730924,1.15
603883.SH,20240531,C00019,THE HONGKONG AND SHANGHAI BANKING,9610145,1.64
603883.SH,20240531,C00033,BANK OF CHINA (HONG KONG) LTD,168910,0.02
603883.SH,20240531,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,5848824,1.0
603883.SH,20240531,C00093,BNP PARIBAS,20171316,3.45
603883.SH,20240531,C00100,"JPMORGAN CHASE BANK, NATIONAL",5921228,1.01
603883.SH,20240531,C00111,SOCIETE GENERALE,60600,0.01
