stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20230724,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20230724,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,1199425,0.2
603883.SH,20230724,B01138,CLSA LTD,28030,0.0
603883.SH,20230724,B01161,UBS SECURITIES HONG KONG LTD,5870676,1.0
603883.SH,20230724,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20230724,B01224,MERRILL LYNCH FAR EAST LTD,694376,0.11
603883.SH,20230724,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,2876245,0.49
603883.SH,20230724,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20230724,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,2324285,0.39
603883.SH,20230724,B01590,INTERACTIVE BROKERS HONG KONG LTD,1899,0.0
603883.SH,20230724,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,237375,0.04
603883.SH,20230724,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20230724,B01824,INSTINET PACIFIC LTD,19500,0.0
603883.SH,20230724,B01943,PO SANG SECURITIES LTD,4394,0.0
603883.SH,20230724,B01955,FUTU SECURITIES INTERNATIONAL,5690,0.0
603883.SH,20230724,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20230724,C00010,CITIBANK N.A.,931390,0.15
603883.SH,20230724,C00019,THE HONGKONG AND SHANGHAI BANKING,21956922,3.77
603883.SH,20230724,C00033,BANK OF CHINA (HONG KONG) LTD,7270,0.0
603883.SH,20230724,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,6039986,1.03
603883.SH,20230724,C00093,BNP PARIBAS,5506807,0.94
603883.SH,20230724,C00100,"JPMORGAN CHASE BANK, NATIONAL",9567874,1.64
603883.SH,20230724,C00111,SOCIETE GENERALE,230900,0.03
