stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20240517,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20240517,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,3326528,0.57
603883.SH,20240517,B01130,BOCI SECURITIES LTD,200,0.0
603883.SH,20240517,B01138,CLSA LTD,3600,0.0
603883.SH,20240517,B01161,UBS SECURITIES HONG KONG LTD,722897,0.12
603883.SH,20240517,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20240517,B01224,MERRILL LYNCH FAR EAST LTD,2095839,0.35
603883.SH,20240517,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,2240405,0.38
603883.SH,20240517,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20240517,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,866253,0.14
603883.SH,20240517,B01590,INTERACTIVE BROKERS HONG KONG LTD,1899,0.0
603883.SH,20240517,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,29532,0.0
603883.SH,20240517,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,1040,0.0
603883.SH,20240517,B01943,PO SANG SECURITIES LTD,5394,0.0
603883.SH,20240517,B01955,FUTU SECURITIES INTERNATIONAL,12950,0.0
603883.SH,20240517,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20240517,C00010,CITIBANK N.A.,6863484,1.17
603883.SH,20240517,C00019,THE HONGKONG AND SHANGHAI BANKING,14845106,2.54
603883.SH,20240517,C00033,BANK OF CHINA (HONG KONG) LTD,168910,0.02
603883.SH,20240517,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,6471342,1.1
603883.SH,20240517,C00093,BNP PARIBAS,20418343,3.5
603883.SH,20240517,C00100,"JPMORGAN CHASE BANK, NATIONAL",5875028,1.0
603883.SH,20240517,C00111,SOCIETE GENERALE,77100,0.01
