stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20231112,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20231112,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,570686,0.09
603883.SH,20231112,B01138,CLSA LTD,33548,0.0
603883.SH,20231112,B01161,UBS SECURITIES HONG KONG LTD,958172,0.16
603883.SH,20231112,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20231112,B01224,MERRILL LYNCH FAR EAST LTD,1045165,0.17
603883.SH,20231112,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,2605906,0.44
603883.SH,20231112,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20231112,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,2492458,0.42
603883.SH,20231112,B01590,INTERACTIVE BROKERS HONG KONG LTD,31899,0.0
603883.SH,20231112,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,176819,0.03
603883.SH,20231112,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20231112,B01914,JEFFERIES HONG KONG LTD,23400,0.0
603883.SH,20231112,B01943,PO SANG SECURITIES LTD,5394,0.0
603883.SH,20231112,B01955,FUTU SECURITIES INTERNATIONAL,5690,0.0
603883.SH,20231112,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20231112,C00010,CITIBANK N.A.,1281647,0.22
603883.SH,20231112,C00019,THE HONGKONG AND SHANGHAI BANKING,18937221,3.25
603883.SH,20231112,C00033,BANK OF CHINA (HONG KONG) LTD,13270,0.0
603883.SH,20231112,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,4983109,0.85
603883.SH,20231112,C00093,BNP PARIBAS,14163196,2.43
603883.SH,20231112,C00100,"JPMORGAN CHASE BANK, NATIONAL",3009840,0.51
