stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20231107,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20231107,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,944426,0.16
603883.SH,20231107,B01138,CLSA LTD,103348,0.01
603883.SH,20231107,B01161,UBS SECURITIES HONG KONG LTD,1209028,0.2
603883.SH,20231107,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20231107,B01224,MERRILL LYNCH FAR EAST LTD,733334,0.12
603883.SH,20231107,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,2856638,0.49
603883.SH,20231107,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20231107,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,1833151,0.31
603883.SH,20231107,B01590,INTERACTIVE BROKERS HONG KONG LTD,1899,0.0
603883.SH,20231107,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,137897,0.02
603883.SH,20231107,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20231107,B01943,PO SANG SECURITIES LTD,5394,0.0
603883.SH,20231107,B01955,FUTU SECURITIES INTERNATIONAL,5790,0.0
603883.SH,20231107,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20231107,C00010,CITIBANK N.A.,891133,0.15
603883.SH,20231107,C00019,THE HONGKONG AND SHANGHAI BANKING,19733149,3.38
603883.SH,20231107,C00033,BANK OF CHINA (HONG KONG) LTD,13270,0.0
603883.SH,20231107,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,5075009,0.87
603883.SH,20231107,C00093,BNP PARIBAS,10051086,1.72
603883.SH,20231107,C00100,"JPMORGAN CHASE BANK, NATIONAL",3009840,0.51
603883.SH,20231107,C00111,SOCIETE GENERALE,51200,0.0
