stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20240620,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20240620,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,3210829,0.55
603883.SH,20240620,B01130,BOCI SECURITIES LTD,200,0.0
603883.SH,20240620,B01138,CLSA LTD,800,0.0
603883.SH,20240620,B01161,UBS SECURITIES HONG KONG LTD,1061967,0.18
603883.SH,20240620,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20240620,B01224,MERRILL LYNCH FAR EAST LTD,3145077,0.53
603883.SH,20240620,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,2857671,0.49
603883.SH,20240620,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20240620,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,582758,0.09
603883.SH,20240620,B01590,INTERACTIVE BROKERS HONG KONG LTD,1899,0.0
603883.SH,20240620,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,76152,0.01
603883.SH,20240620,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,1040,0.0
603883.SH,20240620,B01943,PO SANG SECURITIES LTD,5394,0.0
603883.SH,20240620,B01955,FUTU SECURITIES INTERNATIONAL,12750,0.0
603883.SH,20240620,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20240620,C00010,CITIBANK N.A.,6607867,1.13
603883.SH,20240620,C00019,THE HONGKONG AND SHANGHAI BANKING,9863425,1.69
603883.SH,20240620,C00033,BANK OF CHINA (HONG KONG) LTD,44410,0.0
603883.SH,20240620,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,5783844,0.99
603883.SH,20240620,C00093,BNP PARIBAS,21793407,3.73
603883.SH,20240620,C00100,"JPMORGAN CHASE BANK, NATIONAL",8330836,1.42
603883.SH,20240620,C00111,SOCIETE GENERALE,83100,0.01
