stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20240413,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20240413,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,2786910,0.47
603883.SH,20240413,B01130,BOCI SECURITIES LTD,100,0.0
603883.SH,20240413,B01138,CLSA LTD,4100,0.0
603883.SH,20240413,B01161,UBS SECURITIES HONG KONG LTD,985841,0.16
603883.SH,20240413,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20240413,B01224,MERRILL LYNCH FAR EAST LTD,1326242,0.22
603883.SH,20240413,B01228,CITIC SECURITIES BROKERAGE (HK) LTD,1300,0.0
603883.SH,20240413,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,1673653,0.28
603883.SH,20240413,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20240413,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,523356,0.08
603883.SH,20240413,B01590,INTERACTIVE BROKERS HONG KONG LTD,1899,0.0
603883.SH,20240413,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,57572,0.0
603883.SH,20240413,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20240413,B01943,PO SANG SECURITIES LTD,5394,0.0
603883.SH,20240413,B01955,FUTU SECURITIES INTERNATIONAL,5560,0.0
603883.SH,20240413,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20240413,C00010,CITIBANK N.A.,6515883,1.11
603883.SH,20240413,C00019,THE HONGKONG AND SHANGHAI BANKING,13944206,2.39
603883.SH,20240413,C00033,BANK OF CHINA (HONG KONG) LTD,92370,0.01
603883.SH,20240413,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,6012742,1.03
603883.SH,20240413,C00093,BNP PARIBAS,21047389,3.61
603883.SH,20240413,C00100,"JPMORGAN CHASE BANK, NATIONAL",5915828,1.01
603883.SH,20240413,C00111,SOCIETE GENERALE,1200,0.0
