stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20230915,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20230915,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,1199123,0.2
603883.SH,20230915,B01138,CLSA LTD,144048,0.02
603883.SH,20230915,B01161,UBS SECURITIES HONG KONG LTD,3194225,0.54
603883.SH,20230915,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20230915,B01224,MERRILL LYNCH FAR EAST LTD,864997,0.14
603883.SH,20230915,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,1897424,0.32
603883.SH,20230915,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20230915,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,2364948,0.4
603883.SH,20230915,B01590,INTERACTIVE BROKERS HONG KONG LTD,1999,0.0
603883.SH,20230915,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,184575,0.03
603883.SH,20230915,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20230915,B01824,INSTINET PACIFIC LTD,5700,0.0
603883.SH,20230915,B01943,PO SANG SECURITIES LTD,9394,0.0
603883.SH,20230915,B01955,FUTU SECURITIES INTERNATIONAL,5690,0.0
603883.SH,20230915,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20230915,C00010,CITIBANK N.A.,976994,0.16
603883.SH,20230915,C00019,THE HONGKONG AND SHANGHAI BANKING,21850807,3.75
603883.SH,20230915,C00033,BANK OF CHINA (HONG KONG) LTD,13270,0.0
603883.SH,20230915,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,5466274,0.93
603883.SH,20230915,C00093,BNP PARIBAS,7559680,1.29
603883.SH,20230915,C00100,"JPMORGAN CHASE BANK, NATIONAL",10894219,1.87
603883.SH,20230915,C00111,SOCIETE GENERALE,285300,0.04
