stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20240618,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20240618,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,3156587,0.54
603883.SH,20240618,B01130,BOCI SECURITIES LTD,200,0.0
603883.SH,20240618,B01138,CLSA LTD,1100,0.0
603883.SH,20240618,B01161,UBS SECURITIES HONG KONG LTD,1038858,0.17
603883.SH,20240618,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20240618,B01224,MERRILL LYNCH FAR EAST LTD,3126737,0.53
603883.SH,20240618,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,2646571,0.45
603883.SH,20240618,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20240618,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,1212658,0.2
603883.SH,20240618,B01590,INTERACTIVE BROKERS HONG KONG LTD,1899,0.0
603883.SH,20240618,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,73132,0.01
603883.SH,20240618,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,1040,0.0
603883.SH,20240618,B01943,PO SANG SECURITIES LTD,5394,0.0
603883.SH,20240618,B01955,FUTU SECURITIES INTERNATIONAL,12750,0.0
603883.SH,20240618,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20240618,C00010,CITIBANK N.A.,6683154,1.14
603883.SH,20240618,C00019,THE HONGKONG AND SHANGHAI BANKING,9700315,1.66
603883.SH,20240618,C00033,BANK OF CHINA (HONG KONG) LTD,44410,0.0
603883.SH,20240618,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,5999254,1.02
603883.SH,20240618,C00093,BNP PARIBAS,21267202,3.64
603883.SH,20240618,C00100,"JPMORGAN CHASE BANK, NATIONAL",8330836,1.42
603883.SH,20240618,C00111,SOCIETE GENERALE,83100,0.01
