stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20231127,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20231127,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,173624,0.02
603883.SH,20231127,B01138,CLSA LTD,3748,0.0
603883.SH,20231127,B01161,UBS SECURITIES HONG KONG LTD,204701,0.03
603883.SH,20231127,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20231127,B01224,MERRILL LYNCH FAR EAST LTD,1139061,0.19
603883.SH,20231127,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,3110814,0.53
603883.SH,20231127,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20231127,B01353,UOB KAY HIAN (HONG KONG) LTD,29000,0.0
603883.SH,20231127,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,1596723,0.27
603883.SH,20231127,B01590,INTERACTIVE BROKERS HONG KONG LTD,31899,0.0
603883.SH,20231127,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,31392,0.0
603883.SH,20231127,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20231127,B01904,VALUABLE CAPITAL LTD,300,0.0
603883.SH,20231127,B01943,PO SANG SECURITIES LTD,5394,0.0
603883.SH,20231127,B01955,FUTU SECURITIES INTERNATIONAL,5690,0.0
603883.SH,20231127,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20231127,C00010,CITIBANK N.A.,4183298,0.71
603883.SH,20231127,C00019,THE HONGKONG AND SHANGHAI BANKING,19260623,3.3
603883.SH,20231127,C00033,BANK OF CHINA (HONG KONG) LTD,13270,0.0
603883.SH,20231127,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,5274192,0.9
603883.SH,20231127,C00093,BNP PARIBAS,19221215,3.3
603883.SH,20231127,C00100,"JPMORGAN CHASE BANK, NATIONAL",3032740,0.52
603883.SH,20231127,C00111,SOCIETE GENERALE,29100,0.0
