stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20240628,,HONG KONG SECURITIES CLEARING CO. LTD.,24,0.0
603883.SH,20240628,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,4058852,0.53
603883.SH,20240628,B01130,BOCI SECURITIES LTD,260,0.0
603883.SH,20240628,B01138,CLSA LTD,2000,0.0
603883.SH,20240628,B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,2000,0.0
603883.SH,20240628,B01161,UBS SECURITIES HONG KONG LTD,897768,0.11
603883.SH,20240628,B01183,CHONG HING SECURITIES LTD,1014,0.0
603883.SH,20240628,B01224,MERRILL LYNCH FAR EAST LTD,959645,0.12
603883.SH,20240628,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,3032196,0.4
603883.SH,20240628,B01345,PHILLIP SECURITIES (HONG KONG) LTD,169,0.0
603883.SH,20240628,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,694358,0.09
603883.SH,20240628,B01590,INTERACTIVE BROKERS HONG KONG LTD,3468,0.0
603883.SH,20240628,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,106227,0.01
603883.SH,20240628,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,1352,0.0
603883.SH,20240628,B01943,PO SANG SECURITIES LTD,7012,0.0
603883.SH,20240628,B01955,FUTU SECURITIES INTERNATIONAL,16575,0.0
603883.SH,20240628,B02091,STAR RIVER SECURITIES LTD,806,0.0
603883.SH,20240628,C00010,CITIBANK N.A.,8670457,1.14
603883.SH,20240628,C00019,THE HONGKONG AND SHANGHAI BANKING,12880345,1.69
603883.SH,20240628,C00033,BANK OF CHINA (HONG KONG) LTD,57733,0.0
603883.SH,20240628,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,6328914,0.83
603883.SH,20240628,C00093,BNP PARIBAS,28020692,3.69
603883.SH,20240628,C00100,"JPMORGAN CHASE BANK, NATIONAL",10859331,1.43
603883.SH,20240628,C00111,SOCIETE GENERALE,136590,0.01
