stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20240510,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20240510,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,3252998,0.55
603883.SH,20240510,B01130,BOCI SECURITIES LTD,100,0.0
603883.SH,20240510,B01138,CLSA LTD,32800,0.0
603883.SH,20240510,B01161,UBS SECURITIES HONG KONG LTD,730827,0.12
603883.SH,20240510,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20240510,B01224,MERRILL LYNCH FAR EAST LTD,1781805,0.3
603883.SH,20240510,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,1956151,0.33
603883.SH,20240510,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20240510,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,695553,0.11
603883.SH,20240510,B01590,INTERACTIVE BROKERS HONG KONG LTD,1899,0.0
603883.SH,20240510,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,32672,0.0
603883.SH,20240510,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,1040,0.0
603883.SH,20240510,B01943,PO SANG SECURITIES LTD,5394,0.0
603883.SH,20240510,B01955,FUTU SECURITIES INTERNATIONAL,4750,0.0
603883.SH,20240510,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20240510,C00010,CITIBANK N.A.,6588473,1.13
603883.SH,20240510,C00019,THE HONGKONG AND SHANGHAI BANKING,13940306,2.39
603883.SH,20240510,C00033,BANK OF CHINA (HONG KONG) LTD,143410,0.02
603883.SH,20240510,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,6504142,1.11
603883.SH,20240510,C00093,BNP PARIBAS,20364232,3.49
603883.SH,20240510,C00100,"JPMORGAN CHASE BANK, NATIONAL",5875028,1.0
603883.SH,20240510,C00111,SOCIETE GENERALE,56900,0.0
