stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20231130,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20231130,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,204722,0.03
603883.SH,20231130,B01138,CLSA LTD,3048,0.0
603883.SH,20231130,B01161,UBS SECURITIES HONG KONG LTD,202733,0.03
603883.SH,20231130,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20231130,B01224,MERRILL LYNCH FAR EAST LTD,1228250,0.21
603883.SH,20231130,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,3487016,0.59
603883.SH,20231130,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20231130,B01353,UOB KAY HIAN (HONG KONG) LTD,29000,0.0
603883.SH,20231130,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,1802023,0.3
603883.SH,20231130,B01590,INTERACTIVE BROKERS HONG KONG LTD,31899,0.0
603883.SH,20231130,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,26592,0.0
603883.SH,20231130,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20231130,B01943,PO SANG SECURITIES LTD,5394,0.0
603883.SH,20231130,B01955,FUTU SECURITIES INTERNATIONAL,5690,0.0
603883.SH,20231130,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20231130,C00010,CITIBANK N.A.,4233901,0.72
603883.SH,20231130,C00019,THE HONGKONG AND SHANGHAI BANKING,18902723,3.24
603883.SH,20231130,C00033,BANK OF CHINA (HONG KONG) LTD,92370,0.01
603883.SH,20231130,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,5282892,0.9
603883.SH,20231130,C00093,BNP PARIBAS,19246015,3.3
603883.SH,20231130,C00100,"JPMORGAN CHASE BANK, NATIONAL",3032740,0.52
