stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20231009,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20231009,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,1164580,0.19
603883.SH,20231009,B01138,CLSA LTD,135090,0.02
603883.SH,20231009,B01161,UBS SECURITIES HONG KONG LTD,2052055,0.35
603883.SH,20231009,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20231009,B01224,MERRILL LYNCH FAR EAST LTD,972575,0.16
603883.SH,20231009,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,1880112,0.32
603883.SH,20231009,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20231009,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,2601888,0.44
603883.SH,20231009,B01590,INTERACTIVE BROKERS HONG KONG LTD,1999,0.0
603883.SH,20231009,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,158497,0.02
603883.SH,20231009,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20231009,B01824,INSTINET PACIFIC LTD,5500,0.0
603883.SH,20231009,B01943,PO SANG SECURITIES LTD,9394,0.0
603883.SH,20231009,B01955,FUTU SECURITIES INTERNATIONAL,5690,0.0
603883.SH,20231009,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20231009,C00010,CITIBANK N.A.,996531,0.17
603883.SH,20231009,C00019,THE HONGKONG AND SHANGHAI BANKING,21541239,3.69
603883.SH,20231009,C00033,BANK OF CHINA (HONG KONG) LTD,13270,0.0
603883.SH,20231009,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,5394309,0.92
603883.SH,20231009,C00093,BNP PARIBAS,8002080,1.37
603883.SH,20231009,C00100,"JPMORGAN CHASE BANK, NATIONAL",9474721,1.62
603883.SH,20231009,C00111,SOCIETE GENERALE,277500,0.04
