stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20231029,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20231029,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,1244326,0.21
603883.SH,20231029,B01138,CLSA LTD,150048,0.02
603883.SH,20231029,B01161,UBS SECURITIES HONG KONG LTD,1133297,0.19
603883.SH,20231029,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20231029,B01224,MERRILL LYNCH FAR EAST LTD,1065855,0.18
603883.SH,20231029,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,2279166,0.39
603883.SH,20231029,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20231029,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,2296251,0.39
603883.SH,20231029,B01590,INTERACTIVE BROKERS HONG KONG LTD,1899,0.0
603883.SH,20231029,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,163197,0.02
603883.SH,20231029,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20231029,B01943,PO SANG SECURITIES LTD,9394,0.0
603883.SH,20231029,B01955,FUTU SECURITIES INTERNATIONAL,5690,0.0
603883.SH,20231029,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20231029,C00010,CITIBANK N.A.,927510,0.15
603883.SH,20231029,C00019,THE HONGKONG AND SHANGHAI BANKING,19837829,3.4
603883.SH,20231029,C00033,BANK OF CHINA (HONG KONG) LTD,13270,0.0
603883.SH,20231029,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,5073809,0.87
603883.SH,20231029,C00093,BNP PARIBAS,7715274,1.32
603883.SH,20231029,C00100,"JPMORGAN CHASE BANK, NATIONAL",3163740,0.54
603883.SH,20231029,C00111,SOCIETE GENERALE,87900,0.01
