stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20230713,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20230713,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,1098495,0.18
603883.SH,20230713,B01138,CLSA LTD,21030,0.0
603883.SH,20230713,B01161,UBS SECURITIES HONG KONG LTD,5651988,0.97
603883.SH,20230713,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20230713,B01224,MERRILL LYNCH FAR EAST LTD,635046,0.1
603883.SH,20230713,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,3007783,0.51
603883.SH,20230713,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20230713,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,2372945,0.4
603883.SH,20230713,B01590,INTERACTIVE BROKERS HONG KONG LTD,1899,0.0
603883.SH,20230713,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,251575,0.04
603883.SH,20230713,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20230713,B01824,INSTINET PACIFIC LTD,8200,0.0
603883.SH,20230713,B01943,PO SANG SECURITIES LTD,4394,0.0
603883.SH,20230713,B01955,FUTU SECURITIES INTERNATIONAL,5690,0.0
603883.SH,20230713,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20230713,C00010,CITIBANK N.A.,779890,0.13
603883.SH,20230713,C00019,THE HONGKONG AND SHANGHAI BANKING,21852232,3.75
603883.SH,20230713,C00033,BANK OF CHINA (HONG KONG) LTD,7270,0.0
603883.SH,20230713,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,6008086,1.03
603883.SH,20230713,C00093,BNP PARIBAS,5502907,0.94
603883.SH,20230713,C00100,"JPMORGAN CHASE BANK, NATIONAL",9514774,1.63
603883.SH,20230713,C00111,SOCIETE GENERALE,231400,0.03
