stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20240627,,HONG KONG SECURITIES CLEARING CO. LTD.,24,0.0
603883.SH,20240627,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,4179392,0.71
603883.SH,20240627,B01130,BOCI SECURITIES LTD,260,0.0
603883.SH,20240627,B01138,CLSA LTD,910,0.0
603883.SH,20240627,B01161,UBS SECURITIES HONG KONG LTD,1007018,0.17
603883.SH,20240627,B01183,CHONG HING SECURITIES LTD,1014,0.0
603883.SH,20240627,B01224,MERRILL LYNCH FAR EAST LTD,1810627,0.31
603883.SH,20240627,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,3063296,0.52
603883.SH,20240627,B01345,PHILLIP SECURITIES (HONG KONG) LTD,169,0.0
603883.SH,20240627,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,253065,0.04
603883.SH,20240627,B01590,INTERACTIVE BROKERS HONG KONG LTD,2468,0.0
603883.SH,20240627,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,104517,0.01
603883.SH,20240627,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,1352,0.0
603883.SH,20240627,B01943,PO SANG SECURITIES LTD,7012,0.0
603883.SH,20240627,B01955,FUTU SECURITIES INTERNATIONAL,16575,0.0
603883.SH,20240627,B02091,STAR RIVER SECURITIES LTD,806,0.0
603883.SH,20240627,C00010,CITIBANK N.A.,8645397,1.48
603883.SH,20240627,C00019,THE HONGKONG AND SHANGHAI BANKING,12880345,2.2
603883.SH,20240627,C00033,BANK OF CHINA (HONG KONG) LTD,57733,0.0
603883.SH,20240627,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,6340164,1.08
603883.SH,20240627,C00093,BNP PARIBAS,28118199,4.82
603883.SH,20240627,C00100,"JPMORGAN CHASE BANK, NATIONAL",10859331,1.86
603883.SH,20240627,C00111,SOCIETE GENERALE,126490,0.02
