stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20230715,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20230715,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,1007025,0.17
603883.SH,20230715,B01138,CLSA LTD,19930,0.0
603883.SH,20230715,B01161,UBS SECURITIES HONG KONG LTD,5632688,0.96
603883.SH,20230715,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20230715,B01224,MERRILL LYNCH FAR EAST LTD,565546,0.09
603883.SH,20230715,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,2769341,0.47
603883.SH,20230715,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20230715,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,2196445,0.37
603883.SH,20230715,B01590,INTERACTIVE BROKERS HONG KONG LTD,1899,0.0
603883.SH,20230715,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,235175,0.04
603883.SH,20230715,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20230715,B01824,INSTINET PACIFIC LTD,11100,0.0
603883.SH,20230715,B01914,JEFFERIES HONG KONG LTD,57000,0.0
603883.SH,20230715,B01943,PO SANG SECURITIES LTD,4394,0.0
603883.SH,20230715,B01955,FUTU SECURITIES INTERNATIONAL,5690,0.0
603883.SH,20230715,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20230715,C00010,CITIBANK N.A.,803590,0.13
603883.SH,20230715,C00019,THE HONGKONG AND SHANGHAI BANKING,21852232,3.75
603883.SH,20230715,C00033,BANK OF CHINA (HONG KONG) LTD,7270,0.0
603883.SH,20230715,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,6006286,1.03
603883.SH,20230715,C00093,BNP PARIBAS,5515507,0.94
603883.SH,20230715,C00100,"JPMORGAN CHASE BANK, NATIONAL",9515374,1.63
603883.SH,20230715,C00111,SOCIETE GENERALE,231400,0.03
