stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20240104,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20240104,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,135492,0.02
603883.SH,20240104,B01130,BOCI SECURITIES LTD,100,0.0
603883.SH,20240104,B01138,CLSA LTD,1430,0.0
603883.SH,20240104,B01161,UBS SECURITIES HONG KONG LTD,221296,0.03
603883.SH,20240104,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20240104,B01224,MERRILL LYNCH FAR EAST LTD,330971,0.05
603883.SH,20240104,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,1411824,0.24
603883.SH,20240104,B01284,HANG SENG SECURITIES LTD,7500,0.0
603883.SH,20240104,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20240104,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,2208170,0.37
603883.SH,20240104,B01590,INTERACTIVE BROKERS HONG KONG LTD,31899,0.0
603883.SH,20240104,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,100052,0.01
603883.SH,20240104,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20240104,B01914,JEFFERIES HONG KONG LTD,13200,0.0
603883.SH,20240104,B01943,PO SANG SECURITIES LTD,5394,0.0
603883.SH,20240104,B01955,FUTU SECURITIES INTERNATIONAL,6990,0.0
603883.SH,20240104,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20240104,C00010,CITIBANK N.A.,5621149,0.96
603883.SH,20240104,C00019,THE HONGKONG AND SHANGHAI BANKING,18278998,3.13
603883.SH,20240104,C00033,BANK OF CHINA (HONG KONG) LTD,92370,0.01
603883.SH,20240104,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,5312311,0.91
603883.SH,20240104,C00093,BNP PARIBAS,20598365,3.53
603883.SH,20240104,C00100,"JPMORGAN CHASE BANK, NATIONAL",3074040,0.52
