stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20240419,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20240419,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,2674770,0.45
603883.SH,20240419,B01130,BOCI SECURITIES LTD,100,0.0
603883.SH,20240419,B01138,CLSA LTD,3300,0.0
603883.SH,20240419,B01161,UBS SECURITIES HONG KONG LTD,909727,0.15
603883.SH,20240419,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20240419,B01224,MERRILL LYNCH FAR EAST LTD,1627276,0.27
603883.SH,20240419,B01228,CITIC SECURITIES BROKERAGE (HK) LTD,1300,0.0
603883.SH,20240419,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,1633723,0.28
603883.SH,20240419,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20240419,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,418742,0.07
603883.SH,20240419,B01590,INTERACTIVE BROKERS HONG KONG LTD,1899,0.0
603883.SH,20240419,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,40672,0.0
603883.SH,20240419,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20240419,B01943,PO SANG SECURITIES LTD,5394,0.0
603883.SH,20240419,B01955,FUTU SECURITIES INTERNATIONAL,4650,0.0
603883.SH,20240419,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20240419,C00010,CITIBANK N.A.,6516083,1.11
603883.SH,20240419,C00019,THE HONGKONG AND SHANGHAI BANKING,13945406,2.39
603883.SH,20240419,C00033,BANK OF CHINA (HONG KONG) LTD,92370,0.01
603883.SH,20240419,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,6033842,1.03
603883.SH,20240419,C00093,BNP PARIBAS,21292889,3.65
603883.SH,20240419,C00100,"JPMORGAN CHASE BANK, NATIONAL",5915828,1.01
603883.SH,20240419,C00111,SOCIETE GENERALE,44300,0.0
