stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20240102,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20240102,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,195092,0.03
603883.SH,20240102,B01130,BOCI SECURITIES LTD,100,0.0
603883.SH,20240102,B01138,CLSA LTD,2830,0.0
603883.SH,20240102,B01161,UBS SECURITIES HONG KONG LTD,290496,0.04
603883.SH,20240102,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20240102,B01224,MERRILL LYNCH FAR EAST LTD,903308,0.15
603883.SH,20240102,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,2415395,0.41
603883.SH,20240102,B01284,HANG SENG SECURITIES LTD,15000,0.0
603883.SH,20240102,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20240102,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,2280818,0.39
603883.SH,20240102,B01590,INTERACTIVE BROKERS HONG KONG LTD,31899,0.0
603883.SH,20240102,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,43222,0.0
603883.SH,20240102,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20240102,B01914,JEFFERIES HONG KONG LTD,2300,0.0
603883.SH,20240102,B01943,PO SANG SECURITIES LTD,5394,0.0
603883.SH,20240102,B01955,FUTU SECURITIES INTERNATIONAL,5690,0.0
603883.SH,20240102,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20240102,C00010,CITIBANK N.A.,5131212,0.88
603883.SH,20240102,C00019,THE HONGKONG AND SHANGHAI BANKING,18462798,3.17
603883.SH,20240102,C00033,BANK OF CHINA (HONG KONG) LTD,92370,0.01
603883.SH,20240102,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,5348711,0.91
603883.SH,20240102,C00093,BNP PARIBAS,20703491,3.55
603883.SH,20240102,C00100,"JPMORGAN CHASE BANK, NATIONAL",3074040,0.52
