stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20230824,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20230824,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,1276682,0.21
603883.SH,20230824,B01138,CLSA LTD,111530,0.01
603883.SH,20230824,B01161,UBS SECURITIES HONG KONG LTD,3335353,0.57
603883.SH,20230824,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20230824,B01224,MERRILL LYNCH FAR EAST LTD,950950,0.16
603883.SH,20230824,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,2296746,0.39
603883.SH,20230824,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20230824,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,2073394,0.35
603883.SH,20230824,B01590,INTERACTIVE BROKERS HONG KONG LTD,1899,0.0
603883.SH,20230824,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,176675,0.03
603883.SH,20230824,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20230824,B01824,INSTINET PACIFIC LTD,6200,0.0
603883.SH,20230824,B01943,PO SANG SECURITIES LTD,9394,0.0
603883.SH,20230824,B01955,FUTU SECURITIES INTERNATIONAL,5690,0.0
603883.SH,20230824,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20230824,C00010,CITIBANK N.A.,1105120,0.18
603883.SH,20230824,C00019,THE HONGKONG AND SHANGHAI BANKING,18904706,3.24
603883.SH,20230824,C00033,BANK OF CHINA (HONG KONG) LTD,7270,0.0
603883.SH,20230824,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,5946188,1.02
603883.SH,20230824,C00093,BNP PARIBAS,4452342,0.76
603883.SH,20230824,C00100,"JPMORGAN CHASE BANK, NATIONAL",11069295,1.9
603883.SH,20230824,C00111,SOCIETE GENERALE,244300,0.04
