stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20240429,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20240429,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,2659930,0.45
603883.SH,20240429,B01130,BOCI SECURITIES LTD,100,0.0
603883.SH,20240429,B01138,CLSA LTD,5400,0.0
603883.SH,20240429,B01161,UBS SECURITIES HONG KONG LTD,780927,0.13
603883.SH,20240429,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20240429,B01224,MERRILL LYNCH FAR EAST LTD,1308470,0.22
603883.SH,20240429,B01228,CITIC SECURITIES BROKERAGE (HK) LTD,1300,0.0
603883.SH,20240429,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,1918060,0.32
603883.SH,20240429,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20240429,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,711202,0.12
603883.SH,20240429,B01590,INTERACTIVE BROKERS HONG KONG LTD,1899,0.0
603883.SH,20240429,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,43272,0.0
603883.SH,20240429,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20240429,B01943,PO SANG SECURITIES LTD,5394,0.0
603883.SH,20240429,B01955,FUTU SECURITIES INTERNATIONAL,4850,0.0
603883.SH,20240429,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20240429,C00010,CITIBANK N.A.,6542383,1.12
603883.SH,20240429,C00019,THE HONGKONG AND SHANGHAI BANKING,13945406,2.39
603883.SH,20240429,C00033,BANK OF CHINA (HONG KONG) LTD,92370,0.01
603883.SH,20240429,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,6459642,1.1
603883.SH,20240429,C00093,BNP PARIBAS,20397497,3.49
603883.SH,20240429,C00100,"JPMORGAN CHASE BANK, NATIONAL",5875028,1.0
603883.SH,20240429,C00111,SOCIETE GENERALE,55800,0.0
