stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20231207,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20231207,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,227552,0.03
603883.SH,20231207,B01130,BOCI SECURITIES LTD,100,0.0
603883.SH,20231207,B01138,CLSA LTD,1748,0.0
603883.SH,20231207,B01161,UBS SECURITIES HONG KONG LTD,424596,0.07
603883.SH,20231207,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20231207,B01224,MERRILL LYNCH FAR EAST LTD,1338170,0.22
603883.SH,20231207,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,4760309,0.81
603883.SH,20231207,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20231207,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,1585423,0.27
603883.SH,20231207,B01590,INTERACTIVE BROKERS HONG KONG LTD,31899,0.0
603883.SH,20231207,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,34622,0.0
603883.SH,20231207,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20231207,B01943,PO SANG SECURITIES LTD,5394,0.0
603883.SH,20231207,B01955,FUTU SECURITIES INTERNATIONAL,5690,0.0
603883.SH,20231207,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20231207,C00010,CITIBANK N.A.,4237401,0.72
603883.SH,20231207,C00019,THE HONGKONG AND SHANGHAI BANKING,18902723,3.24
603883.SH,20231207,C00033,BANK OF CHINA (HONG KONG) LTD,92370,0.01
603883.SH,20231207,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,5228041,0.89
603883.SH,20231207,C00093,BNP PARIBAS,19935110,3.42
603883.SH,20231207,C00100,"JPMORGAN CHASE BANK, NATIONAL",3065640,0.52
