stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20230907,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20230907,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,1331682,0.22
603883.SH,20230907,B01138,CLSA LTD,74348,0.01
603883.SH,20230907,B01161,UBS SECURITIES HONG KONG LTD,3496868,0.6
603883.SH,20230907,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20230907,B01224,MERRILL LYNCH FAR EAST LTD,734180,0.12
603883.SH,20230907,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,2375406,0.4
603883.SH,20230907,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20230907,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,1996248,0.34
603883.SH,20230907,B01590,INTERACTIVE BROKERS HONG KONG LTD,1899,0.0
603883.SH,20230907,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,183075,0.03
603883.SH,20230907,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20230907,B01943,PO SANG SECURITIES LTD,9394,0.0
603883.SH,20230907,B01955,FUTU SECURITIES INTERNATIONAL,5690,0.0
603883.SH,20230907,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20230907,C00010,CITIBANK N.A.,1102094,0.18
603883.SH,20230907,C00019,THE HONGKONG AND SHANGHAI BANKING,18722606,3.21
603883.SH,20230907,C00033,BANK OF CHINA (HONG KONG) LTD,13270,0.0
603883.SH,20230907,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,5433110,0.93
603883.SH,20230907,C00093,BNP PARIBAS,4284383,0.73
603883.SH,20230907,C00100,"JPMORGAN CHASE BANK, NATIONAL",10929519,1.87
603883.SH,20230907,C00111,SOCIETE GENERALE,263100,0.04
