stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20240424,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20240424,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,2662830,0.45
603883.SH,20240424,B01130,BOCI SECURITIES LTD,100,0.0
603883.SH,20240424,B01138,CLSA LTD,3600,0.0
603883.SH,20240424,B01161,UBS SECURITIES HONG KONG LTD,831627,0.14
603883.SH,20240424,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20240424,B01224,MERRILL LYNCH FAR EAST LTD,1445046,0.24
603883.SH,20240424,B01228,CITIC SECURITIES BROKERAGE (HK) LTD,1300,0.0
603883.SH,20240424,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,1457508,0.24
603883.SH,20240424,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20240424,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,555242,0.09
603883.SH,20240424,B01555,ABN AMRO CLEARING HONG KONG LTD,900,0.0
603883.SH,20240424,B01590,INTERACTIVE BROKERS HONG KONG LTD,1899,0.0
603883.SH,20240424,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,33272,0.0
603883.SH,20240424,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20240424,B01943,PO SANG SECURITIES LTD,5394,0.0
603883.SH,20240424,B01955,FUTU SECURITIES INTERNATIONAL,4950,0.0
603883.SH,20240424,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20240424,C00010,CITIBANK N.A.,6480783,1.11
603883.SH,20240424,C00019,THE HONGKONG AND SHANGHAI BANKING,13945406,2.39
603883.SH,20240424,C00033,BANK OF CHINA (HONG KONG) LTD,92370,0.01
603883.SH,20240424,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,6459642,1.1
603883.SH,20240424,C00093,BNP PARIBAS,21335071,3.65
603883.SH,20240424,C00100,"JPMORGAN CHASE BANK, NATIONAL",5875028,1.0
603883.SH,20240424,C00111,SOCIETE GENERALE,44300,0.0
