stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20240329,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20240329,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,2501330,0.42
603883.SH,20240329,B01130,BOCI SECURITIES LTD,100,0.0
603883.SH,20240329,B01138,CLSA LTD,2800,0.0
603883.SH,20240329,B01161,UBS SECURITIES HONG KONG LTD,1144271,0.19
603883.SH,20240329,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20240329,B01224,MERRILL LYNCH FAR EAST LTD,1671940,0.28
603883.SH,20240329,B01228,CITIC SECURITIES BROKERAGE (HK) LTD,5000,0.0
603883.SH,20240329,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,1611340,0.27
603883.SH,20240329,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20240329,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,487050,0.08
603883.SH,20240329,B01590,INTERACTIVE BROKERS HONG KONG LTD,1899,0.0
603883.SH,20240329,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,45172,0.0
603883.SH,20240329,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20240329,B01943,PO SANG SECURITIES LTD,5394,0.0
603883.SH,20240329,B01955,FUTU SECURITIES INTERNATIONAL,5560,0.0
603883.SH,20240329,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20240329,C00010,CITIBANK N.A.,6544209,1.12
603883.SH,20240329,C00019,THE HONGKONG AND SHANGHAI BANKING,14016206,2.4
603883.SH,20240329,C00033,BANK OF CHINA (HONG KONG) LTD,92370,0.01
603883.SH,20240329,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,5999962,1.03
603883.SH,20240329,C00093,BNP PARIBAS,20826799,3.57
603883.SH,20240329,C00100,"JPMORGAN CHASE BANK, NATIONAL",3331338,0.57
