stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20240111,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20240111,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,166520,0.02
603883.SH,20240111,B01130,BOCI SECURITIES LTD,100,0.0
603883.SH,20240111,B01138,CLSA LTD,100,0.0
603883.SH,20240111,B01161,UBS SECURITIES HONG KONG LTD,464347,0.07
603883.SH,20240111,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20240111,B01224,MERRILL LYNCH FAR EAST LTD,385318,0.06
603883.SH,20240111,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,1882985,0.32
603883.SH,20240111,B01284,HANG SENG SECURITIES LTD,7500,0.0
603883.SH,20240111,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20240111,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,2220315,0.38
603883.SH,20240111,B01590,INTERACTIVE BROKERS HONG KONG LTD,31899,0.0
603883.SH,20240111,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,20452,0.0
603883.SH,20240111,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20240111,B01943,PO SANG SECURITIES LTD,5394,0.0
603883.SH,20240111,B01955,FUTU SECURITIES INTERNATIONAL,5690,0.0
603883.SH,20240111,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20240111,C00010,CITIBANK N.A.,6551307,1.12
603883.SH,20240111,C00019,THE HONGKONG AND SHANGHAI BANKING,18490198,3.17
603883.SH,20240111,C00033,BANK OF CHINA (HONG KONG) LTD,92370,0.01
603883.SH,20240111,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,5546862,0.95
603883.SH,20240111,C00093,BNP PARIBAS,20435375,3.5
603883.SH,20240111,C00100,"JPMORGAN CHASE BANK, NATIONAL",2871240,0.49
