stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20230920,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20230920,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,1197223,0.2
603883.SH,20230920,B01138,CLSA LTD,134548,0.02
603883.SH,20230920,B01161,UBS SECURITIES HONG KONG LTD,3128855,0.53
603883.SH,20230920,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20230920,B01224,MERRILL LYNCH FAR EAST LTD,992075,0.17
603883.SH,20230920,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,1755512,0.3
603883.SH,20230920,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20230920,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,2712008,0.46
603883.SH,20230920,B01590,INTERACTIVE BROKERS HONG KONG LTD,1999,0.0
603883.SH,20230920,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,129597,0.02
603883.SH,20230920,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20230920,B01943,PO SANG SECURITIES LTD,9394,0.0
603883.SH,20230920,B01955,FUTU SECURITIES INTERNATIONAL,5690,0.0
603883.SH,20230920,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20230920,C00010,CITIBANK N.A.,1016446,0.17
603883.SH,20230920,C00019,THE HONGKONG AND SHANGHAI BANKING,22063232,3.78
603883.SH,20230920,C00033,BANK OF CHINA (HONG KONG) LTD,13270,0.0
603883.SH,20230920,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,5470609,0.93
603883.SH,20230920,C00093,BNP PARIBAS,7804460,1.34
603883.SH,20230920,C00100,"JPMORGAN CHASE BANK, NATIONAL",11099219,1.9
603883.SH,20230920,C00111,SOCIETE GENERALE,281100,0.04
