stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20231010,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20231010,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,1154580,0.19
603883.SH,20231010,B01138,CLSA LTD,137148,0.02
603883.SH,20231010,B01161,UBS SECURITIES HONG KONG LTD,1972255,0.33
603883.SH,20231010,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20231010,B01224,MERRILL LYNCH FAR EAST LTD,974575,0.16
603883.SH,20231010,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,2013812,0.34
603883.SH,20231010,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20231010,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,2553688,0.43
603883.SH,20231010,B01590,INTERACTIVE BROKERS HONG KONG LTD,1999,0.0
603883.SH,20231010,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,172997,0.02
603883.SH,20231010,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20231010,B01943,PO SANG SECURITIES LTD,9394,0.0
603883.SH,20231010,B01955,FUTU SECURITIES INTERNATIONAL,5690,0.0
603883.SH,20231010,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20231010,C00010,CITIBANK N.A.,1020031,0.17
603883.SH,20231010,C00019,THE HONGKONG AND SHANGHAI BANKING,21410281,3.67
603883.SH,20231010,C00033,BANK OF CHINA (HONG KONG) LTD,13270,0.0
603883.SH,20231010,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,5384909,0.92
603883.SH,20231010,C00093,BNP PARIBAS,7949078,1.36
603883.SH,20231010,C00100,"JPMORGAN CHASE BANK, NATIONAL",8574921,1.47
603883.SH,20231010,C00111,SOCIETE GENERALE,276400,0.04
