stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20240415,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20240415,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,2719910,0.46
603883.SH,20240415,B01130,BOCI SECURITIES LTD,100,0.0
603883.SH,20240415,B01138,CLSA LTD,4000,0.0
603883.SH,20240415,B01161,UBS SECURITIES HONG KONG LTD,955641,0.16
603883.SH,20240415,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20240415,B01224,MERRILL LYNCH FAR EAST LTD,1353507,0.23
603883.SH,20240415,B01228,CITIC SECURITIES BROKERAGE (HK) LTD,1300,0.0
603883.SH,20240415,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,1609383,0.27
603883.SH,20240415,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20240415,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,535956,0.09
603883.SH,20240415,B01555,ABN AMRO CLEARING HONG KONG LTD,300,0.0
603883.SH,20240415,B01590,INTERACTIVE BROKERS HONG KONG LTD,1899,0.0
603883.SH,20240415,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,53972,0.0
603883.SH,20240415,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20240415,B01943,PO SANG SECURITIES LTD,5394,0.0
603883.SH,20240415,B01955,FUTU SECURITIES INTERNATIONAL,5560,0.0
603883.SH,20240415,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20240415,C00010,CITIBANK N.A.,6515183,1.11
603883.SH,20240415,C00019,THE HONGKONG AND SHANGHAI BANKING,13944206,2.39
603883.SH,20240415,C00033,BANK OF CHINA (HONG KONG) LTD,92370,0.01
603883.SH,20240415,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,6011242,1.03
603883.SH,20240415,C00093,BNP PARIBAS,21078139,3.61
603883.SH,20240415,C00100,"JPMORGAN CHASE BANK, NATIONAL",5915828,1.01
603883.SH,20240415,C00111,SOCIETE GENERALE,1200,0.0
