stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20230711,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20230711,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,1046695,0.17
603883.SH,20230711,B01138,CLSA LTD,10230,0.0
603883.SH,20230711,B01161,UBS SECURITIES HONG KONG LTD,5523288,0.94
603883.SH,20230711,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20230711,B01224,MERRILL LYNCH FAR EAST LTD,592646,0.1
603883.SH,20230711,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,3083606,0.52
603883.SH,20230711,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20230711,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,2226245,0.38
603883.SH,20230711,B01590,INTERACTIVE BROKERS HONG KONG LTD,1899,0.0
603883.SH,20230711,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,219275,0.03
603883.SH,20230711,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20230711,B01824,INSTINET PACIFIC LTD,5100,0.0
603883.SH,20230711,B01943,PO SANG SECURITIES LTD,4394,0.0
603883.SH,20230711,B01955,FUTU SECURITIES INTERNATIONAL,5690,0.0
603883.SH,20230711,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20230711,C00010,CITIBANK N.A.,798291,0.13
603883.SH,20230711,C00019,THE HONGKONG AND SHANGHAI BANKING,21823232,3.74
603883.SH,20230711,C00033,BANK OF CHINA (HONG KONG) LTD,7270,0.0
603883.SH,20230711,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,5982086,1.02
603883.SH,20230711,C00093,BNP PARIBAS,5444107,0.93
603883.SH,20230711,C00100,"JPMORGAN CHASE BANK, NATIONAL",9509074,1.63
603883.SH,20230711,C00111,SOCIETE GENERALE,231400,0.03
