stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20240324,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20240324,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,2571960,0.44
603883.SH,20240324,B01130,BOCI SECURITIES LTD,100,0.0
603883.SH,20240324,B01138,CLSA LTD,5600,0.0
603883.SH,20240324,B01161,UBS SECURITIES HONG KONG LTD,1235448,0.21
603883.SH,20240324,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20240324,B01224,MERRILL LYNCH FAR EAST LTD,619710,0.1
603883.SH,20240324,B01228,CITIC SECURITIES BROKERAGE (HK) LTD,5000,0.0
603883.SH,20240324,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,828640,0.14
603883.SH,20240324,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20240324,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,747350,0.12
603883.SH,20240324,B01590,INTERACTIVE BROKERS HONG KONG LTD,1899,0.0
603883.SH,20240324,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,54172,0.0
603883.SH,20240324,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20240324,B01914,JEFFERIES HONG KONG LTD,5300,0.0
603883.SH,20240324,B01943,PO SANG SECURITIES LTD,5394,0.0
603883.SH,20240324,B01955,FUTU SECURITIES INTERNATIONAL,5560,0.0
603883.SH,20240324,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20240324,C00010,CITIBANK N.A.,6544610,1.12
603883.SH,20240324,C00019,THE HONGKONG AND SHANGHAI BANKING,16271522,2.79
603883.SH,20240324,C00033,BANK OF CHINA (HONG KONG) LTD,92370,0.01
603883.SH,20240324,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,5997062,1.02
603883.SH,20240324,C00093,BNP PARIBAS,20843749,3.57
603883.SH,20240324,C00100,"JPMORGAN CHASE BANK, NATIONAL",2879838,0.49
