stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20231011,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20231011,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,1162480,0.19
603883.SH,20231011,B01138,CLSA LTD,135848,0.02
603883.SH,20231011,B01161,UBS SECURITIES HONG KONG LTD,1934445,0.33
603883.SH,20231011,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20231011,B01224,MERRILL LYNCH FAR EAST LTD,1070475,0.18
603883.SH,20231011,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,2036512,0.34
603883.SH,20231011,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20231011,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,2641418,0.45
603883.SH,20231011,B01590,INTERACTIVE BROKERS HONG KONG LTD,1899,0.0
603883.SH,20231011,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,170397,0.02
603883.SH,20231011,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20231011,B01943,PO SANG SECURITIES LTD,9394,0.0
603883.SH,20231011,B01955,FUTU SECURITIES INTERNATIONAL,5690,0.0
603883.SH,20231011,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20231011,C00010,CITIBANK N.A.,1014731,0.17
603883.SH,20231011,C00019,THE HONGKONG AND SHANGHAI BANKING,21255581,3.65
603883.SH,20231011,C00033,BANK OF CHINA (HONG KONG) LTD,13270,0.0
603883.SH,20231011,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,5384909,0.92
603883.SH,20231011,C00093,BNP PARIBAS,7867948,1.35
603883.SH,20231011,C00100,"JPMORGAN CHASE BANK, NATIONAL",7655121,1.31
603883.SH,20231011,C00111,SOCIETE GENERALE,264900,0.04
