stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20240219,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20240219,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,949472,0.16
603883.SH,20240219,B01130,BOCI SECURITIES LTD,100,0.0
603883.SH,20240219,B01138,CLSA LTD,2900,0.0
603883.SH,20240219,B01161,UBS SECURITIES HONG KONG LTD,436610,0.07
603883.SH,20240219,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20240219,B01224,MERRILL LYNCH FAR EAST LTD,801904,0.13
603883.SH,20240219,B01228,CITIC SECURITIES BROKERAGE (HK) LTD,5000,0.0
603883.SH,20240219,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,900306,0.15
603883.SH,20240219,B01284,HANG SENG SECURITIES LTD,12500,0.0
603883.SH,20240219,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20240219,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,760136,0.13
603883.SH,20240219,B01590,INTERACTIVE BROKERS HONG KONG LTD,1899,0.0
603883.SH,20240219,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,108552,0.01
603883.SH,20240219,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20240219,B01943,PO SANG SECURITIES LTD,5394,0.0
603883.SH,20240219,B01955,FUTU SECURITIES INTERNATIONAL,5690,0.0
603883.SH,20240219,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20240219,C00010,CITIBANK N.A.,6555940,1.12
603883.SH,20240219,C00019,THE HONGKONG AND SHANGHAI BANKING,18282920,3.13
603883.SH,20240219,C00033,BANK OF CHINA (HONG KONG) LTD,92370,0.01
603883.SH,20240219,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,5400962,0.92
603883.SH,20240219,C00093,BNP PARIBAS,21960589,3.77
603883.SH,20240219,C00100,"JPMORGAN CHASE BANK, NATIONAL",2877738,0.49
