stock_code,trade_date,col_participant_id,col_participant_name,col_shareholding,col_shareholding_percent
603883.SH,20231109,,HONG KONG SECURITIES CLEARING CO. LTD.,13,0.0
603883.SH,20231109,B01110,J.P. MORGAN BROKING (HONG KONG) LTD,796586,0.13
603883.SH,20231109,B01138,CLSA LTD,77948,0.01
603883.SH,20231109,B01161,UBS SECURITIES HONG KONG LTD,1056628,0.18
603883.SH,20231109,B01183,CHONG HING SECURITIES LTD,780,0.0
603883.SH,20231109,B01224,MERRILL LYNCH FAR EAST LTD,749829,0.12
603883.SH,20231109,B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,3277899,0.56
603883.SH,20231109,B01345,PHILLIP SECURITIES (HONG KONG) LTD,130,0.0
603883.SH,20231109,B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,1868815,0.32
603883.SH,20231109,B01590,INTERACTIVE BROKERS HONG KONG LTD,31899,0.0
603883.SH,20231109,B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,150397,0.02
603883.SH,20231109,B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2140,0.0
603883.SH,20231109,B01914,JEFFERIES HONG KONG LTD,5900,0.0
603883.SH,20231109,B01943,PO SANG SECURITIES LTD,5394,0.0
603883.SH,20231109,B01955,FUTU SECURITIES INTERNATIONAL,5690,0.0
603883.SH,20231109,B02091,STAR RIVER SECURITIES LTD,620,0.0
603883.SH,20231109,C00010,CITIBANK N.A.,938333,0.16
603883.SH,20231109,C00019,THE HONGKONG AND SHANGHAI BANKING,19732649,3.38
603883.SH,20231109,C00033,BANK OF CHINA (HONG KONG) LTD,13270,0.0
603883.SH,20231109,C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,5073609,0.87
603883.SH,20231109,C00093,BNP PARIBAS,11655881,2.0
603883.SH,20231109,C00100,"JPMORGAN CHASE BANK, NATIONAL",3009840,0.51
603883.SH,20231109,C00111,SOCIETE GENERALE,51200,0.0
